overlap_id,provider_a,item_a,title_a,provider_b,item_b,title_b,match_method,confidence,same_carrier_hash_verified,notes
OVL-0391,TextGrid GRETIL,TG-GRE-0457,Madhyāntavibhāgakārikābhāṣya a commentary on the Madhyāntavibhāgakārikās attributed to Maitreyanātha,Original GRETIL catalogue,GRE-00736,"Vasubandhu: Madhyantavibhagakarikabhasya , a commentary on Maitreyanatha's Madhyantavibhagakarika (input by Klaus Wille)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0392,TextGrid GRETIL,TG-GRE-0458,Triṃśikāvijñaptikārikā with Sthiramati's Triṃśikāvijñaptibhāṣya,Original GRETIL catalogue,GRE-00739,"Vasubandhu: Trimsikavijnaptikarika , with Sthiramati's Trimsikavijnaptibhasya (input by Takamichi Fukita and Klaus Wille)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0393,TextGrid GRETIL,TG-GRE-0459,Spandakārikā with the commentary by Kṣemarāja,Original GRETIL catalogue,GRE-00620,"Vasugupta [or Kallata Bhatta?]: Spandakarika, with commentary by Ksemaraja (input by Oliver Hellwig)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0394,TextGrid GRETIL,TG-GRE-0460,Sitātapatrā,Original GRETIL catalogue,GRE-00346,Sarvatathagatosnisasitatpatra-nama-aparitamahapratyangiravidyarajni (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0395,TextGrid GRETIL,TG-GRE-0461,Smaller Sukhāvatīvyūha,Original GRETIL catalogue,GRE-00355,Sukhavativyuha (input by Yoshimichi Fujita),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0396,TextGrid GRETIL,TG-GRE-0462,Tarkasopāna,Original GRETIL catalogue,GRE-00742,Vidyakarasanti: Tarkasopana (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0397,TextGrid GRETIL,TG-GRE-0463,Stūpalakṣaṇakārikāvivecana,Original GRETIL catalogue,GRE-00353,Stupalaksanakarikavivecana (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0398,TextGrid GRETIL,TG-GRE-0464,Sāṃkhyasāra,Original GRETIL catalogue,GRE-00570,Vijnanabhiksu: Samkhyasara (input by Dhaval Patel),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0399,TextGrid GRETIL,TG-GRE-0465,Abhidharmadīpa 1-383,Original GRETIL catalogue,GRE-00745,"Vimalamitra(?): Abhidharmadipa, Karikas 1-383 (alternative version) (input by members of the Sanskrit Buddhist Canon Input Project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0400,TextGrid GRETIL,TG-GRE-0466,Abhidharmadīpa,Original GRETIL catalogue,GRE-00744,"Vimalamitra(?): Abhidharmadipa, Karikas extracted from the commented text (input by members of the Sanskrit Buddhist Canon Input Project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0401,TextGrid GRETIL,TG-GRE-0467,Subhāṣitaratnakaraṇḍakathā,Original GRETIL catalogue,GRE-00354,Subhasitaratnakarandakatha (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0402,TextGrid GRETIL,TG-GRE-0468,"Sukhāvatīvyūha, saṃkṣiptamātṛkā",Original GRETIL catalogue,GRE-00356,Sukhavativyuha [alternative version] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0403,TextGrid GRETIL,TG-GRE-0469,Saṃtānāntarasiddhiṭīkā,Original GRETIL catalogue,GRE-00748,Vinitadeva: Samtanantarasiddhitika (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0404,TextGrid GRETIL,TG-GRE-0470,Svāgatasūtra,Original GRETIL catalogue,GRE-00361,Svagatasutra (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0405,TextGrid GRETIL,TG-GRE-0471,Svalpākṣarā prajñāpāramitā,Original GRETIL catalogue,GRE-00362,Svalpaksara Prajnaparamita (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0406,TextGrid GRETIL,TG-GRE-0472,Tārāsragdharāstotra,Original GRETIL catalogue,GRE-00365,Tarasragdharastotra (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0407,TextGrid GRETIL,TG-GRE-0473,Tārābhaṭṭārikānāmāṣṭottaraśatakastotra,Original GRETIL catalogue,GRE-00364,Tarabhattarikanamastottarasatakastotra (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0408,TextGrid GRETIL,TG-GRE-0474,Tathāgatabimbakārāpaṇasūtra,Original GRETIL catalogue,GRE-00366,Tathagatabimbakarapanasutra (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0409,TextGrid GRETIL,TG-GRE-0475,Tattvamīmāṃsā,Original GRETIL catalogue,GRE-00567,Tattvamimamsa (input by Dhaval Patel),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0410,TextGrid GRETIL,TG-GRE-0476,Tattvaratnāvaloka,Original GRETIL catalogue,GRE-00730,Tattvaratnavaloka (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0411,TextGrid GRETIL,TG-GRE-0477,"Tattvasamāsa-4versions an abstract of Sāṃkhya philosophy in (23-) 25 sūtras,",Original GRETIL catalogue,GRE-00568,"Tattvasamasa [an abstract of Samkhya, in 4 versions] (input by Dhaval Patel / members of the Sansknet project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0412,TextGrid GRETIL,TG-GRE-0478,"Tattvasamāsasūtravṛtti or Kramadīpikā (cf. final verse), a commentary on the Tattvasamāsa, an abstract of Sāṃkhya philosophy in (23-) 25 sūtras.",Original GRETIL catalogue,GRE-00569,"Tattvasamasasutravrtti , or Kramadipika [a comm. on the Tattvasamasa ] (input by Dhaval Patel)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0413,TextGrid GRETIL,TG-GRE-0479,Timirodghāṭana plus short Nirvāṇakārikā at the end,Original GRETIL catalogue,GRE-00614,Timirodghatana (incl. Nirvanakarika) (input by Somadeva Vasudeva),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0414,TextGrid GRETIL,TG-GRE-0480,Triskandhasūtra,Original GRETIL catalogue,GRE-00367,Triskandhasutra (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0415,TextGrid GRETIL,TG-GRE-0481,Īśvarasiddhi,Original GRETIL catalogue,GRE-00551,"Yamuna: Siddhitraya, with commentary (input by members of the Sansknet project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0416,TextGrid GRETIL,TG-GRE-0482,Abhidharmasamuccaya,Original GRETIL catalogue,GRE-00637,Asanga: Abhidharmasamuccaya (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0417,TextGrid GRETIL,TG-GRE-0483,Jātakamālā 1-15,Original GRETIL catalogue,GRE-00183,Aryasura: Jatakamala,EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0418,TextGrid GRETIL,TG-GRE-0484,Mahāśītavatī vidyārājñī,Original GRETIL catalogue,GRE-00275,Mahasitavati vidyarajni (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0419,TextGrid GRETIL,TG-GRE-0485,Pramāṇavārttikaṭīkā,Original GRETIL catalogue,GRE-00719,Sakyabuddhi: Pramanavarttikatika (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0420,TextGrid GRETIL,TG-GRE-0486,Upadeśasāhasrī,Original GRETIL catalogue,GRE-00536,Samkara: Upadesasahasri (input by Ivan Andrijanić),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0421,TextGrid GRETIL,TG-GRE-0487,Madhyāntavibhāgakārikā,Original GRETIL catalogue,GRE-00681,Maitreyanatha [attrib.]: Madhyantavibhagakarika (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0422,TextGrid GRETIL,TG-GRE-0488,Bhavasaṃkrāntiṭīkā,Original GRETIL catalogue,GRE-00680,Maitreyanatha: Bhavasamkrantitika (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0423,TextGrid GRETIL,TG-GRE-0489,Bodhicaryāvatāra,Original GRETIL catalogue,GRE-00722,Santideva: Bodhicaryavatara [alternative version] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0424,TextGrid GRETIL,TG-GRE-0490,Abhisamayālaṃkaranāmaprajñāpāramitopadeśaśāstra,Original GRETIL catalogue,GRE-00280,Maitreyanatha: Abhisamayalamkaranamaprajnaparamitopadesasastra (input by Christian Coseru),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0425,TextGrid GRETIL,TG-GRE-0491,Maitreyavyākaraṇa,Original GRETIL catalogue,GRE-00282,Maitreyavyakarana [alternative version] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0426,TextGrid GRETIL,TG-GRE-0492,Mañjuśrīnāmasaṃgīti,Original GRETIL catalogue,GRE-00284,Manjusrinamasamgiti (input by Ian Sinclair),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0427,TextGrid GRETIL,TG-GRE-0493,Vibhramaviveka,Original GRETIL catalogue,GRE-00534,Mandana Misra [Mandanamisra]: Vibhramaviveka (input by Takahiro Kato),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0428,TextGrid GRETIL,TG-GRE-0494,Mārīcīnāmadhāraṇī,Original GRETIL catalogue,GRE-00286,Maricinamadharani (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0429,TextGrid GRETIL,TG-GRE-0495,Śatapañcāśatka,Original GRETIL catalogue,GRE-00287,Matrceta: Prasadapratibhodhava [ = Satapancasatka] (input by Jens-Uwe Hartmann),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0430,TextGrid GRETIL,TG-GRE-0496,Mekhalādhāraṇī,Original GRETIL catalogue,GRE-00288,Mekhaladharani (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0431,TextGrid GRETIL,TG-GRE-0497,Mṛtyuvañcanasitatārāsādhana,Original GRETIL catalogue,GRE-00289,Mrtyuvancanasitatarasadhana (input by Johannes Schneider) [see also Vagisvarakirti: Mrtyuvancanopadesa ],EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0432,TextGrid GRETIL,TG-GRE-0498,Mṛtyuvañcanatārāsādhana,Original GRETIL catalogue,GRE-00290,Mrtyuvancanatarasadhana (input by Johannes Schneider) [see also Vagisvarakirti: Mrtyuvancanopadesa ],EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0433,TextGrid GRETIL,TG-GRE-0499,Mṛtyuvañcanopadeśatārāsādhana,Original GRETIL catalogue,GRE-00291,Mrtyuvancanopadesatarasadhana (input by Johannes Schneider) [see also Vagisvarakirti: Mrtyuvancanopadesa ],EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0434,TextGrid GRETIL,TG-GRE-0500,Acintyastava,Original GRETIL catalogue,GRE-00682,Nagarjuna: Acintyastava (input by Richard Mahoney),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0435,TextGrid GRETIL,TG-GRE-0501,Bodhicittavivaraṇa-fragments,Original GRETIL catalogue,GRE-00684,Nagarjuna: Bodhicittavivarana (input by Richard Mahoney),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0436,TextGrid GRETIL,TG-GRE-0502,Bhavasaṅkrāntiparikathā (reconstructed text),Original GRETIL catalogue,GRE-00683,Nagarjuna: Bhavasamkrantiparikatha (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0437,TextGrid GRETIL,TG-GRE-0503,Dharmadhātugarbhavivaraṇa,Original GRETIL catalogue,GRE-00685,Nagarjuna: Dharmadhatugarbhavivarana (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0438,TextGrid GRETIL,TG-GRE-0504,Dharmasaṃgraha,Original GRETIL catalogue,GRE-00686,Nagarjuna: Dharmasamgraha [Dharmasangraha] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0439,TextGrid GRETIL,TG-GRE-0505,Kriyāsaṃgrahakārikā,Original GRETIL catalogue,GRE-00687,Nagarjuna: Kriyasamgrahakarika (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0440,TextGrid GRETIL,TG-GRE-0506,Lokātītastava,Original GRETIL catalogue,GRE-00688,Nagarjuna: Lokatitastava (input by Richard Mahoney),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0441,TextGrid GRETIL,TG-GRE-0507,Mahāyānaviṃśikā,Original GRETIL catalogue,GRE-00690,Nagarjuna: Mahayanavimsika (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0442,TextGrid GRETIL,TG-GRE-0508,Pañcakrama,Original GRETIL catalogue,GRE-00692,Nagarjuna: Pancakrama (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0443,TextGrid GRETIL,TG-GRE-0509,Piṇḍīkrama (transmitted as the first krama of Nāgārjuna's Pañcakrama),Original GRETIL catalogue,GRE-00693,Nagarjuna: Pindikrama [transmitted as krama 1 of Pancakrama] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0444,TextGrid GRETIL,TG-GRE-0510,Pratītyasamutpādahṛdayakārikā,Original GRETIL catalogue,GRE-00694,Nagarjuna: Pratityasamutpadahrdayakarika (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0445,TextGrid GRETIL,TG-GRE-0511,Pratītyasamutpādahṛdayavyākhyāna,Original GRETIL catalogue,GRE-00695,Nagarjuna: Pratityasamutpadahrdayavyakhyana (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0446,TextGrid GRETIL,TG-GRE-0512,Śayanāsanavastu,Original GRETIL catalogue,GRE-00350,"Sayanasanavastu [ = Vinayavastu , 15] (input by Seishi Karashima)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0447,TextGrid GRETIL,TG-GRE-0513,Ratnāvalī,Original GRETIL catalogue,GRE-00696,"Nagarjuna: Ratnavali [1-2.46, and 4; Sanskrit text of 2.47-95 and 3 lost] (input by members of the Sanskrit Buddhist Canon Input Project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0448,TextGrid GRETIL,TG-GRE-0515,Suhṛllekha,Original GRETIL catalogue,GRE-00700,Nagarjuna: Suhrllekha (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0449,TextGrid GRETIL,TG-GRE-0516,Vigrahavyāvartanī,Original GRETIL catalogue,GRE-00704,"Nagarjuna: Vigrahavyavartini [karikas only, alternative version] (input by members of the Sanskrit Buddhist Canon Input Project)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0450,TextGrid GRETIL,TG-GRE-0517,Vigrahavyāvartanīkārikā,Original GRETIL catalogue,GRE-00703,Nagarjuna: Vigrahavyavartani [karikas only] (input by Richard Mahoney),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0451,TextGrid GRETIL,TG-GRE-0518,Yuktiṣaṣṭikakārikā Sanskrit reconstruction,Original GRETIL catalogue,GRE-00706,Nagarjuna: Yuktisastikarika [alternative version] (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0452,TextGrid GRETIL,TG-GRE-0519,Yuktiṣaṣṭikakārikā-fragments,Original GRETIL catalogue,GRE-00705,Nagarjuna: Yuktisastikarika (input by Richard Mahoney),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0453,TextGrid GRETIL,TG-GRE-0520,Śālistambakakārikā,Original GRETIL catalogue,GRE-00698,Nagarjuna: Salistambakakarika (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0454,TextGrid GRETIL,TG-GRE-0521,Śūnyatāsaptati,Original GRETIL catalogue,GRE-00701,Nagarjuna: Sunyatasaptati (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0455,TextGrid GRETIL,TG-GRE-0522,Nagaropamasūtra,Original GRETIL catalogue,GRE-00292,Nagaropamasutra (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0456,TextGrid GRETIL,TG-GRE-0523,Prātimokṣasūtra of the Lokottaravādimahāsaṅghika,Original GRETIL catalogue,GRE-00311,Pratimoksasutra of the Lokottaravadimahasanghika (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0457,TextGrid GRETIL,TG-GRE-0524,Prātimokṣasūtra of the Mahāsāṃghikas,Original GRETIL catalogue,GRE-00312,Pratimoksasutra of the Mahasamghikas (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0458,TextGrid GRETIL,TG-GRE-0525,Nairātmyaparipṛcchāmahāyānasūtra,Original GRETIL catalogue,GRE-00294,Nairatmyapariprcchamahayanasutra (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0459,TextGrid GRETIL,TG-GRE-0526,Namaskāraikaviṃśatistotra,Original GRETIL catalogue,GRE-00295,Namaskaraikavimsatistotra (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0460,TextGrid GRETIL,TG-GRE-0527,Sekoddeśa,Original GRETIL catalogue,GRE-00707,Naropa: Sekoddesa (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0461,TextGrid GRETIL,TG-GRE-0528,Nityakarmapūjāvidhi,Original GRETIL catalogue,GRE-00297,Nityakarmapujavidhi (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0462,TextGrid GRETIL,TG-GRE-0529,Pañcaviṃśatisāhasrikā Prajñāpāramitā,Original GRETIL catalogue,GRE-00301,"Pancavimsatisahasrika Prajnaparamita , Anuradhapura fragment (input by Klaus Wille)",EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0463,TextGrid GRETIL,TG-GRE-0530,Pāṃśupradāna-avadāna,Original GRETIL catalogue,GRE-00298,Pamsupradanavadana (transliterated by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0464,TextGrid GRETIL,TG-GRE-0531,Prātimokṣasūtra of the Mūlasarvāstivādins,Original GRETIL catalogue,GRE-00313,Pratimoksasutra of the Mulasarvastivadins (input by Klaus Wille),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0465,TextGrid GRETIL,TG-GRE-0532,Avayavinirākaraṇa,Original GRETIL catalogue,GRE-00708,Panditasoka: Avayavinirakarana (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0466,TextGrid GRETIL,TG-GRE-0533,Sāmānyadūṣaṇadikprasāritā,Original GRETIL catalogue,GRE-00709,Panditasoka: Samanyadusanadikprasarita (input by members of the Sanskrit Buddhist Canon Input Project),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
OVL-0467,TextGrid GRETIL,TG-GRE-0534,Prātimokṣasūtra of the Sarvāstivādins,Original GRETIL catalogue,GRE-00310,Pratimoksasutra (input by Georg von Simson),EXACT_TEI_XML_ID_TO_CORPUSTEI_FILENAME_STEM,HIGH,False,Successor-object lineage match; content equality still requires old-carrier download/hash comparison.
