queue_id,source_record_id,record_type,title,provider,planning_bucket,priority,primary_route,source_url,rights_clearance_status,status_basis,manual_note,done_definition
AQ-02573,PM-707-0847,DISCOVERED_ITEM,திருநெல்வேலி காந்திமதியம்மை பிள்ளைத்தமிழ்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02574,PM-708-0848,DISCOVERED_ITEM,திருநெல்வேலி காந்திமதியம்மை கலித்துறை அந்தாதி,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02575,PM-709-0849,DISCOVERED_ITEM,வெள்ளோடு பெரியண்ணன் குறவஞ்சி,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02576,PM-710-0850,DISCOVERED_ITEM,Manimekalai மணிமேகலை- மொழிபெயர்ப்பு - English Translation,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02577,PM-711-0851,DISCOVERED_ITEM,nAlaTiyAr நாலடியார் மொழிபெயர்ப்பு - English Translation,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02578,PM-712-0852,DISCOVERED_ITEM,இலக்கிய அணிகள்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02579,PM-713-0853,DISCOVERED_ITEM,அலை தந்த ஆறுதல்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02580,PM-714-0854,DISCOVERED_ITEM,வீரவநல்லூர் மரகதவல்லியம்மை பிள்ளைத்தமிழ்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02581,PM-715-0855,DISCOVERED_ITEM,கடல் கடந்த நட்பு /ஜூடி & லட்சுமி தமிழாக்கம்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02582,PM-716-0856,DISCOVERED_ITEM,எட்டு நாட்கள் (கட்டுரைகள்),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02583,PM-717-0857,DISCOVERED_ITEM,கோமளத்தின் கோபம் (சிறுகதைகள்),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02584,PM-718-0858,DISCOVERED_ITEM,பார்வதி பி.ஏ. (புதினம்),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02585,PM-719-0859,DISCOVERED_ITEM,இருளும் ஒளியும் (நாவல்),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02586,PM-720-0860,DISCOVERED_ITEM,முத்துச் சிப்பி (நாவல்),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02587,PM-721-0861,DISCOVERED_ITEM,அறிவுக் கதைகள் நூறு,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02588,PM-722-0862,DISCOVERED_ITEM,திருக்குறள் கட்டுரைகள்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02589,PM-723-0863,DISCOVERED_ITEM,ஐந்து செல்வங்கள் (கட்டுரைகள்),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02590,PM-724-0864,DISCOVERED_ITEM,இந்திய இலக்கியச் சிற்பிகள் : ஒளவை சு. துரைசாமிபிள்ளை,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02591,PM-725-0865,DISCOVERED_ITEM,இந்திய இலக்கியச் சிற்பிகள் : உ. வே. சாமிநாத ஐயரவர்கள்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02592,PM-726-0866,DISCOVERED_ITEM,இந்திய இலக்கியச் சிற்பிகள் : தொல்காப்பியர்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02593,PM-727-0867,DISCOVERED_ITEM,இந்திய இலக்கியச் சிற்பிகள் : ஔவையார்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02594,PM-728-0868,DISCOVERED_ITEM,இந்திய இலக்கியச் சிற்பிகள் : உமறுப்புலவர்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02595,PM-729-0869,DISCOVERED_ITEM,"சுப்பிரமணியக்கடவுள் க்ஷேத்திரக்கோவைப் பிள்ளைத் தமிழ் ""பழனிப்பிள்ளைத்தமிழ்",Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02596,PM-730-0870,DISCOVERED_ITEM,கலிங்கத்துப் பரணி ஆங்கில மொழிபெயர்ப்பு,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02597,PM-731-0871,DISCOVERED_ITEM,"வாடா மல்லி (நாவல், 2 பாகங்களாக)",Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02598,PM-732-0872,DISCOVERED_ITEM,வளர்ப்பு மகள் (நாவல்),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02599,PM-733-0873,DISCOVERED_ITEM,"சாமியாடிகள் (நாவல், 2 பாகங்களாக)",Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02600,PM-734-0874,DISCOVERED_ITEM,ஒரு கோட்டுக்கு வெளியே (நாவல்),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02601,PM-735-0875,DISCOVERED_ITEM,திருமுருகாற்றுப்படை - மூலமும் வையாபுரி பிள்ளை உரையும்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02602,PM-736-0876,DISCOVERED_ITEM,சிந்தனையாளர் மாக்கியவெல்லி,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02603,PM-737-0877,DISCOVERED_ITEM,கடல்வீரன் கொலம்பஸ்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02604,PM-738-0878,DISCOVERED_ITEM,சங்கரன்கோயில் கோமதியம்மை பிள்ளைத் தமிழ்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02605,PM-739-0879,DISCOVERED_ITEM,மங்களேசுவரி பிள்ளைத்தமிழ்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02606,PM-740-0880,DISCOVERED_ITEM,தஞ்சை வெள்ளைப் பிள்ளையார் குறவஞ்சி,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02607,PM-741-0881,DISCOVERED_ITEM,பஞ்ச தந்திரக் கதைகள்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02608,PM-742-0882,DISCOVERED_ITEM,தாவிப் பாயும் தங்கக் குதிரை கள்வர் குகை,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02609,PM-743-0883,DISCOVERED_ITEM,ஔவையார் பாடல்கள் (4) மூலமும் ஆறுமுக நாவலர் உரையும்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02610,PM-744-0884,DISCOVERED_ITEM,ஒளவையார் செய்தருளிய ஞானக்குறள் மூலமும் விசேஷ விருத்தியுரையும்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02611,PM-745-0885,DISCOVERED_ITEM,ஒளவையார் தனிப்பாடல்கள்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02612,PM-746-0886,DISCOVERED_ITEM,சிவதத்துவ விவேகம் (அப்பைய தீட்சிதர் எழுதியது),Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02613,PM-747-0887,DISCOVERED_ITEM,"சிவமஹிம்ந ஸ்தோத்திரம், ஸ்ரீதக்ஷிணாமூர்த்தி தோத்திரம்",Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02614,PM-748-0888,DISCOVERED_ITEM,தாயார் கொடுத்த தனம்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02615,PM-749-0889,DISCOVERED_ITEM,கம்பரும் வால்மீகியும்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02616,PM-750-0890,DISCOVERED_ITEM,இந்திய இலக்கியச் சிற்பிகள் : நா. பார்த்தசாரதி,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02617,PM-751-0891,DISCOVERED_ITEM,சொர்ணபுரி அம்பிகை பிள்ளைத்தமிழ்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02618,PM-752-0892,DISCOVERED_ITEM,ஆதிபுரி வடிவுடையம்மை பிள்ளைத்தமிழ்.,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02619,PM-753-0893,DISCOVERED_ITEM,மணிமேகலை ஆராய்ச்சி,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02620,PM-754-0894,DISCOVERED_ITEM,பிரபந்தத்திரட்டு - பகுதி 37 /வியாசைக்கோவை,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02621,PM-755-0895,DISCOVERED_ITEM,Manimekalai (Tamil Classics in English,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02622,PM-756-0896,DISCOVERED_ITEM,மேனகா ( நாவல்) - முதல் பாகம்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02623,PM-757-0897,DISCOVERED_ITEM,மாஜி கடவுள்கள்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02624,PM-758-0898,DISCOVERED_ITEM,கபோதிபுரத்துக் காதல்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02625,PM-759-0899,DISCOVERED_ITEM,"நிலையும் நினைப்பும் & ஏ, தாழ்ந்த தமிழகமே!",Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02626,PM-760-0900,DISCOVERED_ITEM,"அண்ணாவின் நாடகங்கள் (6) நன்கொடை, கண்ணீர்த்துளி, இரக்கம் எங்கே ?, கல்சுமந்த கசடர், ராகவாயணம் &புதிய மடாதிபதி",Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02627,PM-761-0901,DISCOVERED_ITEM,அண்ணாவின் நாடகங்கள் (2) வேலைக்காரி & கண்ணாயிரத்தின் உலகம்,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02628,PM-762-0902,DISCOVERED_ITEM,பிரபந்தத்திரட்டு - பகுதி 38 /குளத்தூர்க்கோவை.,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
AQ-02629,PM-763-0903,DISCOVERED_ITEM,அரிச்சந்திரன் கும்மி,Project Madurai,D_PERMISSION_EMAIL_OR_LICENCE,P0,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,https://projectmadurai.org/pmworks.html,PERMISSION_PENDING,"Metadata/carriers are catalogued, but payload acquisition and indexing remain permission-gated.",,Exact item payload acquired; fixity/format QA passed; intended-use rights resolved; expected structure reconciled; content search index verified.
